브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
GS25,이곡대로점,편의점,"대구광역시 달서구 선원로 115, (이곡동)",35.8593110474593,128.505093036229,,,,,,
이디야,대구보건대입구점,프렌차이즈,"대구광역시 북구 영송로 4, (태전동)",35.9256408224078,128.543967061172,,,,,,
GS25,평리대로점,편의점,"대구광역시 서구 서대구로 186, (평리동)",35.874646819255,128.55520200315001,,,,,,
GS25,동구효목점,편의점,"대구광역시 동구 효동로 78-1, (효목동)",35.8837761957588,128.643892286458,,,,,,
GS25,대구카톨릭대학교병원점,편의점,"대구광역시 남구 두류공원로17길 33, (대명동)",35.844204667735,128.565805236415,,,,,,
버거킹,테크노폴리스점,프렌차이즈,"대구광역시 달성군 현풍읍 테크노중앙대로 243, (중리)",35.692149780385996,128.45740996127302,,,,,,
GS25,죽곡한신점,편의점,"대구광역시 달성군 다사읍 대실역남로 50, (죽곡리, 죽곡한신휴플러스)",35.853107854398296,128.463093263999,,,,,,
GS25,대구효목점,편의점,"대구광역시 동구 아양로50길 35, (효목동)",35.885579790589794,128.64034048556002,,,,,,
버거킹,대구성서이마트점,프렌차이즈,"대구광역시 달서구 이곡동로 24, (이곡동)",35.8533407853304,128.510181215409,,,,,,
이디야,대구성서점,프렌차이즈,"대구광역시 달서구 이곡동로 55, (이곡동)",35.8543411546225,128.512324425376,,,,,,
GS25,대구경명점,편의점,"대구광역시 북구 칠성로17길 4, (칠성동2가)",35.879151040866,128.598857555228,,,,,,
스타벅스,대구중동네거리DT점,프렌차이즈,"대구광역시 수성구 청수로 51, (중동)",35.8409218949621,128.613945748011,,,,,,
스타벅스,대구월성점,프렌차이즈,"대구광역시 달서구 조암로 41, (월성동)",35.824277721671706,128.525788251872,,,,,,
GS25,월배아이파크점,편의점,"대구광역시 달서구 월배로5길 76, (유천동, 월배아이파크2차)",35.8193810840951,128.513837181999,,,,,,
이디야,대구옥포점,프렌차이즈,"대구광역시 달성군 옥포읍 돌미로 73, (교항리)",35.7809917927259,128.441569604244,,,,,,
GS25,달성세천점,편의점,"대구광역시 달성군 다사읍 세천북로 13, (세천리)",35.8758325964627,128.47861905857,,,,,,
GS25,감삼타운점,편의점,"대구광역시 달서구 감삼길 159, (감삼동)",35.8497457655013,128.546780598666,,,,,,
버거킹,대구평리DT점,프렌차이즈,대구광역시 서구 국채보상로 296-1,35.8716522185257,128.56342008668997,,,,,,
스타벅스,대구중앙로역점,프렌차이즈,"대구광역시 중구 국채보상로 582, (남일동)",35.870691922571204,128.59436440616003,,,,,,
버거킹,대구삼성창조경제단지점,프렌차이즈,"대구광역시 북구 호암로 51, (침산동)",35.883698942662,128.595989996989,,,,,,
스타벅스,대구도원점DT점,프렌차이즈,"대구광역시 달서구 상화로 314, (도원동)",35.80773781772871,128.54808589132298,,,,,,
스타벅스,대구유통단지점,프렌차이즈,"대구광역시 북구 유통단지로8길 78, (산격동)",35.9056219604188,128.613303992908,,,,,,
GS25,상인에이스점,편의점,"대구광역시 달서구 상화로 287, (상인동)",35.808707235347796,128.545005374119,,,,,,
GS25,대구검단점,편의점,"대구광역시 북구 검단동로 34, (검단동)",35.91455720369,128.624918133026,,,,,,
GS25,대구MBC점,편의점,"대구광역시 수성구 국채보상로180길 21, (범어동)",35.8655267747217,128.629859112681,,,,,,
GS25,논공베스트점,편의점,"대구광역시 달성군 논공읍 북리1길 15, (북리)",35.7285308875915,128.451969210789,,,,,,
이디야,대구월배점,프렌차이즈,"대구광역시 달서구 진천로16길 39, (진천동)",35.8163469958344,128.525558900439,,,,,,
맥도날드,대구수성DT점,프렌차이즈,"대구광역시 수성구 달구벌대로 2347, (수성동4가)",35.859831313575,128.619284387725,,,,,,
GS25,평리타운점,편의점,"대구광역시 서구 통학로 140, (평리동)",35.8727174579246,128.563062184797,,,,,,
스타벅스,대구계산점,프렌차이즈,"대구광역시 중구 달구벌대로415길 1, (계산동2가)",35.8664785623564,128.589726514058,,,,,,
GS25,신천솔렌스점,편의점,"대구광역시 동구 동대구로85길 27, (신천동)",35.8728199032246,128.624401971701,,,,,,
이디야,대구테크노폴리스점,프렌차이즈,"대구광역시 달성군 유가읍 테크노상업로 108, (봉리)",35.6932531886948,128.461150900828,,,,,,
이디야,이노밸리점,프렌차이즈,"대구광역시 동구 경안로 855, (각산동)",35.8786221263659,128.713809969594,,,,,,
GS25,달서유천점,편의점,"대구광역시 달서구 월배로5길 1, (유천동)",35.812119420650504,128.517320338096,,,,,,
GS25,동구서호점,편의점,"대구광역시 동구 경안로 751, (동호동)",35.869259413036296,128.713482376716,,,,,,
GS25,시지매호점,편의점,"대구광역시 수성구 달구벌대로625길 2, (매호동)",35.842644877188704,128.699451038948,,,,,,
GS25,수성캐슬점,편의점,"대구광역시 수성구 달구벌대로 2315, (수성동4가, 수성롯데캐슬)",35.860075751436895,128.61556601506902,,,,,,
GS25,대구공항로점,편의점,대구광역시 동구 공항로 246,35.8965600101345,128.639930421122,,,,,,
GS25,남구용마점,편의점,"대구광역시 남구 두류공원로 19, (대명동)",35.840187931638,128.574632319458,,,,,,
GS25,내당대로점,편의점,"대구광역시 서구 달구벌대로 1807, (내당동)",35.859912658686,128.562418006141,,,,,,
GS25,죽곡청아람점,편의점,"대구광역시 달성군 다사읍 대실역남로 35, (죽곡리, 죽곡청아람리슈빌4단지)",35.8543267108549,128.464893939748,,,,,,
GS25,대곡역점,편의점,"대구광역시 달서구 비슬로 2708, (대곡동)",35.808628461496,128.511654466953,,,,,,
GS25,달서대로점,편의점,"대구광역시 달서구 와룡로 149, (감삼동)",35.846104365946296,128.536792290747,,,,,,
GS25,계명대동산의료원점,편의점,"대구광역시 중구 달성로 56, (동산동)",35.869512878299105,128.582983040014,,,,,,
GS25,달성본리점,편의점,"대구광역시 달성군 화원읍 성암로1길 9, (본리리)",35.8019131850252,128.50960877737,,,,,,
GS25,지산사랑점,편의점,"대구광역시 수성구 지범로23길 34, (지산동)",35.8230322424839,128.637856749968,,,,,,
GS25,달서미성스파점,편의점,"대구광역시 달서구 조암남로28길 9, (대천동)",35.8176886042734,128.517566725242,,,,,,
GS25,태전원룸점,편의점,"대구광역시 북구 칠곡중앙대로75길 6-1, (태전동)",35.9294661593189,128.54710729068398,,,,,,
GS25,G황금캐슬점,편의점,"대구광역시 수성구 청수로 172, (지산동)",35.8388281207708,128.626692504743,,,,,,
GS25,신천한스점,편의점,"대구광역시 동구 동부로30길 12, (신천동)",35.8762230054311,128.628603754871,,,,,,
GS25,파동센터점,편의점,"대구광역시 수성구 파동로 108, (파동)",35.8133442454957,128.616887135079,,,,,,
스타벅스,대구테크노폴리스점,프렌차이즈,"대구광역시 달성군 유가읍 테크노상업로 84, (봉리)",35.6931712047899,128.45901792978,,,,,,
GS25,대구운암지점,편의점,"대구광역시 북구 구암로 232, (구암동)",35.9320720537751,128.56630872651002,,,,,,
GS25,신암스마일점,편의점,"대구광역시 동구 신암남로 155, (신암동)",35.8833936753056,128.631052714657,,,,,,
GS25,대구상동점,편의점,"대구광역시 수성구 수성로20길 54, (상동)",35.8341517905315,128.614170306306,,,,,,
스타벅스,대구진천역점,프렌차이즈,"대구광역시 달서구 월배로 91, (진천동)",35.8143421535919,128.524383764629,,,,,,
GS25,달서송현점,편의점,"대구광역시 달서구 중흥로 34, (송현동)",35.8308487822065,128.55576008608,,,,,,
스타벅스,대구진천역,프렌차이즈,"대구광역시 달서구 월배로 91, (진천동)",35.814441442261,128.524351219555,,,,,,
이디야,대구송현점,프렌차이즈,"대구광역시 달서구 월배로 379, (송현동)",35.828786918301894,128.54940378307398,,,,,,
GS25,계명대의대간호대점,편의점,"대구광역시 달서구 달구벌대로 1095, (신당동)",35.8535672624937,128.481507711961,,,,,,
GS25,서구대평리점,편의점,"대구광역시 서구 문화로49길 13-1, (평리동)",35.876999555376294,128.55902809344,,,,,,
GS25,수성으뜸점,편의점,"대구광역시 수성구 명덕로 455, (수성동3가, 수성3가롯데캐슬)",35.85595902699529,128.62037251116502,,,,,,
GS25,시달성비슬로점,편의점,"대구광역시 달성군 화원읍 비슬로 2519, (명곡리)",35.80135059807971,128.493219166669,,,,,,
스타벅스,대구수성네거리DT점,프렌차이즈,"대구광역시 수성구 들안로 342, (수성동4가)",35.8604776686317,128.618038245302,,,,,,
GS25,대구공항로점,편의점,"대구광역시 동구 공항로 248, (지저동)",35.8964969797646,128.639918836551,,,,,,
GS25,달서상화로점,편의점,"대구광역시 달서구 상화로58길 3, (도원동)",35.8079033170562,128.545387158335,,,,,,
GS25,내당삼익점,편의점,"대구광역시 서구 서대구로7길 2, (내당동)",35.861312208438896,128.556072304812,,,,,,
GS25,칠곡신미래점,편의점,"대구광역시 북구 동암로 181, (국우동)",35.943470519558296,128.570779259852,,,,,,
GS25,대구태전점,편의점,"대구광역시 북구 칠곡중앙대로52길 8, (태전동)",35.9193305792527,128.548156619199,,,,,,
버거킹,삼성라이온즈파크점,프렌차이즈,"대구광역시 수성구 야구전설로 1, (연호동)",35.8411450770983,128.68125058360002,,,,,,
GS25,대구영진점,편의점,"대구광역시 북구 복현로 33-3, (복현동)",35.8950678495162,128.623745839377,,,,,,
이디야,대구시민운동장점,프렌차이즈,"대구광역시 북구 침산로 38-1, (칠성동2가)",35.8798649325755,128.589371642991,,,,,,
GS25,대신자이점,편의점,"대구광역시 중구 큰장로26길 25, (대신동)",35.8688264791132,128.57954523249398,,,,,,
GS25,달서신월성점,편의점,"대구광역시 달서구 조암로 24, (월성동)",35.82556082133821,128.527113746897,,,,,,
GS25,신서동호점,편의점,"대구광역시 동구 동호로 42, (동호동)",35.864864506649496,128.721946924174,,,,,,
스타벅스,대구평리DT점,프렌차이즈,"대구광역시 서구 서대구로 89, (평리동)",35.8659482489525,128.555373863352,,,,,,
GS25,시대구M월드점,편의점,"대구광역시 서구 문화로 37, (이현동)",35.8750989105876,128.53704317730302,,,,,,
GS25,현풍리채점,편의점,"대구광역시 달성군 유가읍 테크노대로5길 79, (봉리, 대구테크노폴리스진아리채아파트)",35.69548844455829,128.465859820974,,,,,,
GS25,복현네거리점,편의점,"대구광역시 북구 동북로 291, (복현동)",35.892832335691,128.62205570809,,,,,,
GS25,달서월배로점,편의점,"대구광역시 달서구 월배로85길 11, (송현동)",35.832596163859,128.552108608576,,,,,,
GS25,유가오네뜨점,편의점,"대구광역시 달성군 유가읍 테크노대로5길 57, (봉리, 대구테크노폴리스남해오네뜨2차)",35.694908170038204,128.464408967816,,,,,,
버거킹,지산점,프렌차이즈,"대구광역시 수성구 지범로 159, (지산동)",35.8227719843929,128.637644393962,,,,,,
GS25,북구프라임점,편의점,"대구광역시 북구 칠곡중앙대로125길 7, (읍내동, 에스디아이프라임강북)",35.9513646156756,128.551803084126,,,,,,
GS25,수성동로점,편의점,"대구광역시 수성구 신천동로 294, (수성동1가)",35.8511418368546,128.60884328635402,,,,,,
GS25,수성삼주점,편의점,"대구광역시 수성구 범안로8길 35, (범물동, 범물삼주타운)",35.815765327564996,128.641660682574,,,,,,
GS25,대구외고점,편의점,"대구광역시 달서구 선원로 55, (신당동)",35.8594287358885,128.498494737997,,,,,,
GS25,중구동부점,편의점,"대구광역시 중구 달구벌대로 2221, (삼덕동3가)",35.862709623417004,128.606307528696,,,,,,
이디야,대구중구청점,프렌차이즈,"대구광역시 중구 국채보상로 694, (동인동2가)",35.8687573736221,128.606331446311,,,,,,
GS25,대구수목원점,편의점,"대구광역시 달서구 화암로 373, (대곡동)",35.806725711266296,128.520272881879,,,,,,
스타벅스,신세계백화점대구점,프렌차이즈,"대구광역시 동구 동부로 149, (신천동)",35.877950161861,128.629248658652,,,,,,
GS25,북구신화점,편의점,"대구광역시 북구 경대로5길 24-1, (대현동)",35.884777248019,128.61099456031098,,,,,,
GS25,침산플러스점,편의점,"대구광역시 북구 중앙대로118길 9, (침산동)",35.884860320952605,128.598069855133,,,,,,
스타벅스,대구중동DT점,프렌차이즈,"대구광역시 수성구 수성로 243, (중동)",35.8473736839616,128.612512025319,,,,,,
GS25,논공대로점,편의점,"대구광역시 달성군 논공읍 비슬로 1810, (금포리)",35.775144482486,128.423353713338,,,,,,
GS25,복현네거리점,편의점,"대구광역시 북구 동북로 291, (복현동)",35.892759544781605,128.622188060186,,,,,,
GS25,수성보성타운점,편의점,"대구광역시 수성구 수성로 412, (수성동4가, 수성보성타운)",35.8620009894619,128.61450686645,,,,,,
GS25,대구구암점,편의점,"대구광역시 북구 구암로 292, (구암동)",35.937104523256004,128.567552667631,,,,,,
GS25,편의점,편의점,"대구광역시 달성군 구지면 과학마을로2길 6, (응암리, 달성2차청아람아파트)",35.6557152027841,128.415599128759,,,,,,
GS25,대구사수점,편의점,"대구광역시 북구 한강로 17, (사수동, 금호서한이다음)",35.8973532854803,128.512114011903,,,,,,
GS25,대구황금주공점,편의점,"대구광역시 수성구 청수로45길 151-9, (황금동)",35.8425423266291,128.631714197983,,,,,,
탐앤탐스,대구태전점,프렌차이즈,"대구광역시 북구 칠곡중앙대로 326, (태전동)",35.92469617629921,128.547550929791,,,,,,
이마트24,24범어로데오점,편의점,"대구광역시 수성구 달구벌대로 2518, (범어동)",35.85851650896821,128.638019090424,,,,,,
버거킹,대구칠곡3지구점,프렌차이즈,"대구광역시 북구 팔거천동로 224, (동천동)",35.9439147526059,128.55873418862498,,,,,,
GS25,대구남산점,편의점,"대구광역시 중구 중앙대로 274, (남산동)",35.8577455257534,128.5914001242,,,,,,
GS25,선동촌점,편의점,"대구광역시 동구 입석로 61, (입석동)",35.891014593132894,128.650430655072,,,,,,
GS25,수성동서점,편의점,"대구광역시 수성구 신매로 41, (신매동, 시지동서아파트)",35.8327508900779,128.706724674918,,,,,,
GS25,수성황금점,편의점,"대구광역시 수성구 희망로 215, (황금동, 칸타빌황금아파트)",35.8466187970994,128.622602400743,,,,,,
GS25,대구범물역점,편의점,"대구광역시 수성구 지범로39길 11-7, (범물동)",35.820751283787,128.641357733953,,,,,,
이마트24,구수산도서관점,편의점,"대구광역시 북구 대천로7길 12-1, (읍내동)",35.9388398131779,128.553012758871,,,,,,
이마트24,동구이노밸리점,편의점,"대구광역시 동구 이노밸리로 322, (신서동)",35.8772587978468,128.732170432473,,,,,,
이마트24,월성CGV1호점,편의점,"대구광역시 달서구 조암로 29, (월성동)",35.8245615847164,128.526830456195,,,,,,
이마트24,복현중앙점,편의점,"대구광역시 북구 동북로55길 7, (복현동)",35.894154166055,128.620914041622,,,,,,
이마트24,대구옥포점,편의점,"대구광역시 달성군 옥포읍 돌미로2길 15, (강림리, 대구옥포엘에이치천년나무3단지)",35.7762366883464,128.438014947239,,,,,,
GS25,수성범어점,편의점,"대구광역시 수성구 달구벌대로496길 10, (범어동)",35.8578078007655,128.633983234443,,,,,,
GS25,수성덕일점,편의점,"대구광역시 수성구 청호로88길 50, (범어동)",35.855552599187206,128.642822560264,,,,,,
이마트24,24세천공단점,편의점,"대구광역시 달성군 다사읍 세천로 119, (세천리)",35.8740563023568,128.47424511251998,,,,,,
GS25,대구성명점,편의점,"대구광역시 남구 두류공원로20길 13, (대명동)",35.8457566658618,128.569259117679,,,,,,
이마트24,대구본점,편의점,"대구광역시 중구 동성로 49-2, (동성로2가)",35.8713173959481,128.595465385556,,,,,,
GS25,대구시지점,편의점,"대구광역시 수성구 달구벌대로618길 33, (시지동)",35.8409291562247,128.696901055608,,,,,,
GS25,성서별초롱점,편의점,"대구광역시 달서구 선원로 171, (이곡동, 성서무지개타운1단지)",35.8592908667339,128.511990888801,,,,,,
이마트24,24대구사월역점,편의점,"대구광역시 수성구 달구벌대로 3303, (사월동)",35.8368878710444,128.717387557602,,,,,,
GS25,칠곡우진점,편의점,"대구광역시 북구 구암로49길 10, (구암동, 부영7차)",35.93342847134829,128.565365305346,,,,,,
GS25,수성한아름점,편의점,"대구광역시 수성구 달구벌대로458길 62, (수성동1가)",35.8570743680208,128.61203304275801,,,,,,
GS25,달성건영점,편의점,"대구광역시 달성군 다사읍 서재로12길 41-16, (서재리, 와룡건영캐스빌)",35.8673554682451,128.495333108909,,,,,,
나들가게,코사마트,편의점,"대구광역시 달서구 학산로25길 22, (본동)",35.8348290429385,128.540745372293,,,,,,
이마트24,중구동성로점,편의점,"대구광역시 중구 달구벌대로 2137, (봉산동)",35.86502535404421,128.597444665862,,,,,,
이마트24,MS재건병원점,편의점,"대구광역시 중구 동덕로 194, (동인동1가)",35.8718921512586,128.604904647572,,,,,,
이마트24,마크팰리스점,편의점,"대구광역시 수성구 동대구로 336, (범어동, 마크팰리스범어)",35.8603656863364,128.627470958999,,,,,,
맥도날드,대구동호DT점,프렌차이즈,대구광역시 동구 안심로 405,35.8697297004922,128.728236511497,,,,,,
이마트24,24대구태전행복,편의점,"대구광역시 북구 학정로 17-26, (태전동, 매천역더뉴클래스)",35.91485738753129,128.544779624558,,,,,,
이마트24,감천네거리점,편의점,"대구광역시 달서구 용산로 3, (본리동)",35.837678310896294,128.530392883799,,,,,,
이마트24,대구금호점,편의점,"대구광역시 북구 한강로8길 13-14, (금호동)",35.8953848691575,128.51923506429702,,,,,,
이마트24,테크노3단지점,편의점,"대구광역시 달성군 현풍읍 테크노북로4길 27, (중리, 대구테크노폴리스엘에이치천년나무3단지)",35.694803773555996,128.456353318407,,,,,,
이마트24,대구황금캐슬점,편의점,"대구광역시 수성구 청수로 261, (황금동, 캐슬골드파크4단지)",35.841011830536104,128.63650626201002,,,,,,
GS25,현풍유보라점,편의점,"대구광역시 달성군 유가읍 테크노대로 195, (봉리, 반도유보라아이비파크)",35.6902976318676,128.467928913508,,,,,,
GS25,대구서성로점,편의점,"대구광역시 중구 국채보상로 522, (하서동)",35.8698498157667,128.58782468158,,,,,,
이마트24,S영대병원역점,편의점,대구광역시 남구 대명로 292,35.84396471556921,128.587633631113,,,,,,
이마트24,유천대로점,편의점,"대구광역시 달서구 달서대로 54-1, (유천동)",35.81390300929,128.511245665919,,,,,,
GS25,달서하늘채점,편의점,"대구광역시 달서구 용산로12길 60, (장기동)",35.8424115084152,128.534188136975,,,,,,
이마트24,대구반월당점,편의점,"대구광역시 중구 중앙대로 372, (덕산동)",35.8663418173729,128.593700755336,,,,,,
이마트24,대구현대점,편의점,"대구광역시 중구 달구벌대로 2081-24, (계산동2가)",35.8670654676073,128.591347554215,,,,,,
이마트24,대구교동중앙점,편의점,"대구광역시 중구 교동4길 16, (교동)",35.8733617959061,128.599411989493,,,,,,
GS25,대구함지점,편의점,"대구광역시 북구 학정동로 10, (국우동, 칠곡그린빌5단지)",35.944046859355296,128.56708135591802,,,,,,
이마트24,대구하빈점,편의점,"대구광역시 달성군 하빈면 하목정길 10, (하산리)",35.8792965873059,128.401557770797,,,,,,
이마트24,대구대실역점,편의점,"대구광역시 달성군 다사읍 대실역남로 2, (죽곡리)",35.857138326060706,128.465032144882,,,,,,
스타벅스,대구수성호수점,프렌차이즈,"대구광역시 수성구 용학로 56, (두산동)",35.826139262556794,128.615879376176,,,,,,
이마트24,대구학정점,편의점,"대구광역시 북구 학정동로 42-21, (학정동)",35.9477295378263,128.567861413979,,,,,,
GS25,방촌우방점,편의점,"대구광역시 동구 화랑로80길 7-24, (방촌동)",35.875453876224604,128.669207364216,,,,,,
GS25,북구팔달로점,편의점,"대구광역시 북구 팔달로33길 16-8, (노원동3가)",35.8893852324896,128.568308511272,,,,,,
GS25,달서감삼점,편의점,"대구광역시 달서구 감삼길 33, (감삼동)",35.850219133436205,128.53976488545402,,,,,,
이마트24,대구자동차상사점,편의점,"대구광역시 달서구 성서공단로 357, (장동)",35.8373364968675,128.522000201569,,,,,,
이마트24,대구황금점,편의점,"대구광역시 수성구 동대구로15길 23, (두산동)",35.8375897232663,128.62217763612,,,,,,
이마트24,삼각로타리점,편의점,"대구광역시 남구 중앙대로31길 175, (대명동)",35.85195751866161,128.584338043689,,,,,,
이마트24,대구구암역점,편의점,"대구광역시 북구 태암남로 29, (구암동)",35.9254389157013,128.550692083553,,,,,,
이마트24,24달서두류점,편의점,"대구광역시 달서구 두류공원로 255-1, (두류동)",35.856272501336,128.558295748032,,,,,,
스타벅스,대구중동DT점,프렌차이즈,"대구광역시 수성구 수성로 243, (중동)",35.8473824711491,128.612556374814,,,,,,
탐앤탐스,대구강북점,프렌차이즈,"대구광역시 북구 칠곡중앙대로 326, (태전동)",35.92469617629921,128.547550929791,,,,,,
GS25,방촌해안점,편의점,"대구광역시 동구 둔산로 31, (방촌동)",35.8818935254842,128.671675931738,,,,,,
이마트24,대구태전행복점,편의점,"대구광역시 북구 학정로 17-26, (태전동, 매천역더뉴클래스)",35.91485738753129,128.544779624558,,,,,,
이마트24,범어로데오점,편의점,"대구광역시 수성구 달구벌대로 2518, (범어동)",35.85851650896821,128.638019090424,,,,,,
GS25,달서동화점,편의점,"대구광역시 달서구 와룡로46길 11, (죽전동)",35.8525339592665,128.538108815391,,,,,,
GS25,대구남구원룸점,편의점,"대구광역시 남구 장전1길 2, (대명동)",35.8429389650747,128.572327483906,,,,,,
GS25,대구팔달점,편의점,"대구광역시 북구 사수로 543, (팔달동)",35.8951663977194,128.536137418888,,,,,,
스타벅스,대구수성동점,프렌차이즈,"대구광역시 수성구 명덕로 460, (수성동3가)",35.8538231490581,128.620322658569,,,,,,
이마트24,달서월배점,편의점,"대구광역시 달서구 월배로 169, (진천동)",35.8172908046285,128.53229346350702,,,,,,
이디야,대구텍스빌점,프렌차이즈,"대구광역시 북구 유통단지로 60, (산격동)",35.9062893844515,128.609675334912,,,,,,
GS25,대구대평점,편의점,"대구광역시 서구 북비산로 251, (평리동)",35.8794521882054,128.560739796678,,,,,,
스타벅스,대구월촌역점,프렌차이즈,"대구광역시 달서구 월배로 315, (송현동)",35.8240289613299,128.54520969721702,,,,,,
GS25,침산화성점,편의점,"대구광역시 북구 침산로 162-15, (침산동)",35.8910862063556,128.59123811778798,,,,,,
GS25,대구경상점,편의점,"대구광역시 북구 노원로 258, (침산동)",35.9007835739709,128.587732055678,,,,,,
이디야,대구영대병원점,프렌차이즈,"대구광역시 남구 명덕시장길 52, (대명동)",35.8451711663362,128.586059492804,,,,,,
이마트24,대구본리점,편의점,"대구광역시 달서구 구마로 137, (본리동)",35.837632174746105,128.542745774803,,,,,,
이마트24,대구이현대로점,편의점,"대구광역시 서구 북비산로 105, (이현동)",35.8789049818207,128.544500130925,,,,,,
GS25,수성데시앙점,편의점,"대구광역시 수성구 들안로 350, (수성동4가)",35.8612619014925,128.618022188121,,,,,,
GS25,대구영선점,편의점,"대구광역시 남구 중앙대로42길 31, (대명동)",35.851718680933,128.59261747440001,,,,,,
GS25,신매태왕점,편의점,"대구광역시 수성구 욱수천로 70, (신매동)",35.8346322001801,128.711722246746,,,,,,
이마트24,논공위천점,편의점,"대구광역시 달성군 논공읍 비슬로 1560, (위천리)",35.7619700149872,128.401387589109,,,,,,
이마트24,현풍타운점,편의점,"대구광역시 달성군 현풍읍 현풍동로 47, (중리)",35.6946548244397,128.450429977423,,,,,,
스타벅스,대구시티센터점,프렌차이즈,"대구광역시 중구 국채보상로 611, (문화동)",35.870961704704705,128.598120429496,,,,,,
GS25,대구역자이점,편의점,"대구광역시 중구 서성로 99, (수창동, 대구역센트럴자이)",35.8757607297235,128.586340069165,,,,,,
이마트24,월성래미안점,편의점,"대구광역시 달서구 월배로33길 111, (월성동)",35.8201163007432,128.527221621333,,,,,,
버거킹,대구대명FS점,프렌차이즈,"대구광역시 남구 대명로 89, (대명동)",35.8397618811236,128.56755586878901,,,,,,
버거킹,대구산격DT점,프렌차이즈,"대구광역시 북구 검단로 29, (산격동)",35.9005466219911,128.615247778291,,,,,,
스타벅스,대구월곡DT점,프렌차이즈,"대구광역시 달서구 월곡로 225, (상인동)",35.8148722321362,128.54104160408002,,,,,,
GS25,달서성당지점,편의점,"대구광역시 달서구 장기로 145, (본리동, 래미안이편한세상2단지)",35.843211729576296,128.542673082547,,,,,,
스타벅스,대구범어네거리R점,프렌차이즈,"대구광역시 수성구 동대구로 305, (범어동)",35.8576836543237,128.624991860808,,,,,,
나들가게,우리마트,편의점,"대구광역시 남구 대명로 296, (대명동)",35.8441050227063,128.588431709067,,,,,,
GS25,유가밸리점,편의점,"대구광역시 달성군 유가읍 테크노공원로 73, (봉리)",35.6920093465641,128.46114374126802,,,,,,
나들가게,평화마트,편의점,"대구광역시 북구 구암로41길 16, (구암동)",35.933022321772796,128.563567058275,,,,,,
나들가게,가야유통,편의점,"대구광역시 수성구 들안로48길 23, (수성동3가)",35.8515892144479,128.61831246781298,,,,,,
이마트24,대구대현점,편의점,"대구광역시 북구 대현남로5길 2, (대현동)",35.8816325538834,128.607260200114,,,,,,
탐앤탐스,주막촌,프렌차이즈,"대구광역시 북구 호국로39길 30, (서변동)",35.9191572032071,128.59590130261802,,,,,,
이디야,동대구역사점,프렌차이즈,"대구광역시 동구 동대구로 550, (신암동)",35.8790975727776,128.628726138595,,,,,,
스타벅스,대구칠성DT점,프렌차이즈,"대구광역시 북구 중앙대로 526, (칠성동2가)",35.8796512312154,128.59614794983102,,,,,,
GS25,대구달산점,편의점,"대구광역시 북구 옥산로17길 43, (침산동)",35.8882813528307,128.58607791647302,,,,,,
GS25,달서도원점,편의점,"대구광역시 달서구 도원로 42, (도원동)",35.806011104937404,128.53522781722,,,,,,
GS25,대구수변공원점,편의점,"대구광역시 달서구 수밭길 8, (도원동)",35.7979128744956,128.548173297926,,,,,,
GS25,대구센터점,편의점,"대구광역시 남구 중앙대로29길 8, (대명동)",35.8462338154606,128.589930858472,,,,,,
GS25,달서상원로점,편의점,"대구광역시 달서구 상원로 52, (상인동)",35.814455316195605,128.535516864242,,,,,,
이마트24,현풍디지스트점,편의점,"대구광역시 달성군 유가읍 테크노중앙대로 320, (봉리)",35.6988624145291,128.458056041998,,,,,,
이마트24,대구와룡고점,편의점,"대구광역시 달서구 선원로23북길 25, (이곡동)",35.860514848731796,128.503893784142,,,,,,
이마트24,대구용산점,편의점,"대구광역시 달서구 선원로 241, (용산동, 성서보성타운2차)",35.860296255520794,128.517157062523,,,,,,
GS25,대구역점,편의점,대구광역시 북구 칠성남로30길 24,35.8763560324798,128.597230714051,,,,,,
GS25,대구북구유림점,편의점,"대구광역시 북구 칠성남로26길 11, (칠성동2가, 대구역유림노르웨이숲)",35.8771263694984,128.592740195869,,,,,,
GS25,대구산격로점,편의점,"대구광역시 북구 산격로9길 19, (산격동)",35.894849227845,128.603018895319,,,,,,
GS25,대구사수LH점,편의점,"대구광역시 북구 내곡로 70, (사수동, 대구금호스타힐스엔에이치에프6단지)",35.901227680562,128.512415918926,,,,,,
GS25,대구매천로점,편의점,"대구광역시 북구 매천로 117, (매천동)",35.907526801554205,128.54142786433098,,,,,,
GS25,대구선수촌점,편의점,"대구광역시 북구 동변로 50, (동변동, 유니버시아드선수촌1단지)",35.915753565791,128.60425226255,,,,,,
GS25,동구하이빌점,편의점,"대구광역시 동구 해동로 260, (방촌동)",35.8837349535715,128.656506962993,,,,,,
GS25,월성휴포레점,편의점,"대구광역시 달서구 조암로10길 5, (월성동)",35.824753602549706,128.524142348872,,,,,,
GS25,대구계대원룸점,편의점,"대구광역시 달서구 호산동로35북길 72, (호산동)",35.852083875668605,128.482805146786,,,,,,
GS25,다사삼정그린점,편의점,"대구광역시 달성군 다사읍 대실역북로2길 185, (매곡리)",35.86496599753821,128.461623086195,,,,,,
GS25,구지청아람점,편의점,"대구광역시 달성군 구지면 과학마을로 70, (응암리, 과학마을청아람아파트)",35.655716055420704,128.42054687971202,,,,,,
이마트24,대구효목점,편의점,"대구광역시 동구 화랑로 77, (효목동)",35.8723478934982,128.635350397716,,,,,,
